PERSON_ID,COMPANY_NAME,COMPANY_LI_NAME,LAST_TITLE,GROUP_START_DATE,GROUP_END_DATE
9b9b9801-a543-48ec-b686-96ee2f97fb24,Cedar,cedar-inc.,"Manager, Executive Communities",2022-01-01,
9b9b9801-a543-48ec-b686-96ee2f97fb24,NewYork-Presbyterian Hospital,new-york-presbyterian-hospital,"Program Manager, Finance and Clinical Integration",2015-06-01,2022-01-01
9b9b9801-a543-48ec-b686-96ee2f97fb24,New York Presbyterian Hospital,new-york-presbyterian-hospital,Finance Intern,2013-06-01,2014-08-01
9b9b9801-a543-48ec-b686-96ee2f97fb24,Maverick Funding,homepointloans,Summer Associate,2012-05-01,2012-08-01
70bde821-2bb9-4221-8e81-b7afeb79b368,HBO,hbo,Senior Software Engineer,2013-01-01,2020-01-01
70bde821-2bb9-4221-8e81-b7afeb79b368,Amazon Robotics,kiva-systems,Senior Software Engineer,2012-01-01,2013-01-01
70bde821-2bb9-4221-8e81-b7afeb79b368,Core Security,core-security-technologies,Senior Software Engineer,2012-01-01,2012-01-01
70bde821-2bb9-4221-8e81-b7afeb79b368,Morgan Stanley,morgan-stanley,Senior Software Engineer,2011-01-01,2011-01-01
70bde821-2bb9-4221-8e81-b7afeb79b368,National Football League (NFL),national-football-league,Senior Software Engineer,2011-01-01,2011-01-01
70bde821-2bb9-4221-8e81-b7afeb79b368,National Football League (NFL),national-football-league,Senior Software Engineer,2010-01-01,2010-01-01
70bde821-2bb9-4221-8e81-b7afeb79b368,Adobe,adobe,Senior Software Engineer,2010-01-01,2010-01-01
70bde821-2bb9-4221-8e81-b7afeb79b368,Adobe,adobe,Senior Software Engineer,2009-01-01,2009-01-01
70bde821-2bb9-4221-8e81-b7afeb79b368,Celtrak,n/a,Senior Software Engineer,2009-01-01,2009-01-01
70bde821-2bb9-4221-8e81-b7afeb79b368,Syniverse,syniverse,Senior Software Engineer,2009-01-01,2010-01-01
70bde821-2bb9-4221-8e81-b7afeb79b368,ConnectSolutions,qnnect,Senior Software Engineer,2009-01-01,2009-01-01
70bde821-2bb9-4221-8e81-b7afeb79b368,Bottle Your Brand,bottle-your-brand,Senior Software Engineer,2009-01-01,2009-01-01
70bde821-2bb9-4221-8e81-b7afeb79b368,TomTom,tomtom,Senior Software Engineer,2008-01-01,2008-01-01
70bde821-2bb9-4221-8e81-b7afeb79b368,CNET,cnet,Senior Software Engineer,2008-01-01,2008-01-01
70bde821-2bb9-4221-8e81-b7afeb79b368,Fidelity Investments,fidelity-investments,Vice President,2005-01-01,2008-01-01
70bde821-2bb9-4221-8e81-b7afeb79b368,UBS,ubs,Vice President,2001-01-01,2004-01-01
70bde821-2bb9-4221-8e81-b7afeb79b368,J.C. Bradford,n/a,Vice President,1999-01-01,2000-01-01
70bde821-2bb9-4221-8e81-b7afeb79b368,Deutsche Bank Alex. Brown Inc.,deutsche-bank-alex.-brown-inc.,Vice President,1998-01-01,1999-01-01
70bde821-2bb9-4221-8e81-b7afeb79b368,Amdahl Corporation,amdahl-corporation,Director,1992-01-01,1998-01-01
70bde821-2bb9-4221-8e81-b7afeb79b368,IBM,ibm,Manager,1983-01-01,1992-01-01
30fea7da-ab7d-4be8-b9ad-7ace599fe95a,Amazon Web Services (AWS),amazon-web-services,Principal Engineer,2018-07-01,
30fea7da-ab7d-4be8-b9ad-7ace599fe95a,Amazon,amazon,Unified Communications Network Engineer,2012-05-01,2016-10-01
30fea7da-ab7d-4be8-b9ad-7ace599fe95a,Magnet Networks,magnetplusie,Voice/NOC Engineer,2009-01-01,2012-04-01
30fea7da-ab7d-4be8-b9ad-7ace599fe95a,Digicel,digicel,VoIP Consultant,2007-09-01,2008-12-01
30fea7da-ab7d-4be8-b9ad-7ace599fe95a,Blueface,blueface,Systems Engineer,2006-06-01,2009-01-01
7719d318-ab59-4bec-8205-23d213970529,Canaan,canaan-partners,DrywAller taper,,
c4c989e2-4d22-42bd-ae15-0da08f22c49a,Supermicro,supermicro,Product Manager,2017-01-01,
c4c989e2-4d22-42bd-ae15-0da08f22c49a,Intel Corporation,intel-corporation,Sr Data Center Platform Applications Engineer|Technical Program Manager|Product Manager|Enabling,1994-01-01,2017-01-01
c4c989e2-4d22-42bd-ae15-0da08f22c49a,General Dynamics,general-dynamics,Reliability Engineer|Supplier Quality|Supplier Management,1990-06-01,1991-11-01
c4c989e2-4d22-42bd-ae15-0da08f22c49a,Boeing,boeing,Summer Intern,1989-06-01,1989-08-01
0f60d13d-d021-4797-a2c5-a4ce5bb73b2e,Amazon,amazon,"UX Designer, New Products",2017-09-01,
0f60d13d-d021-4797-a2c5-a4ce5bb73b2e,Microsoft,microsoft,Microsoft Expo 2016 Participating Designer,2016-04-01,2016-07-01
0f60d13d-d021-4797-a2c5-a4ce5bb73b2e,Ogilvy & Mather,ogilvy,Trainee,2014-02-01,2014-04-01
0f60d13d-d021-4797-a2c5-a4ce5bb73b2e,Ogilvy & Mather,ogilvy,Intern,2013-07-01,2013-10-01
0f60d13d-d021-4797-a2c5-a4ce5bb73b2e,Vogue,vogue,Part Time Event Assistant,2013-04-01,2013-05-01
0f60d13d-d021-4797-a2c5-a4ce5bb73b2e,"“Pause, and Just Be Yourself” Exhibition",n/a,"Founder, Curator",2010-09-01,2010-12-01
2d6d229b-ecd4-46b7-99f6-18ea1190d675,lululemon,lululemon,"Technology Manger, Test Automation",2020-09-01,
2d6d229b-ecd4-46b7-99f6-18ea1190d675,Committee for Children,committee-for-children,QA Manager,2019-03-01,2020-09-01
2d6d229b-ecd4-46b7-99f6-18ea1190d675,Top Tier Testing LLC,n/a,Principal,2018-10-01,
2d6d229b-ecd4-46b7-99f6-18ea1190d675,Zillow Group,zillow,Technical Release Manager,2016-11-01,2018-07-01
2d6d229b-ecd4-46b7-99f6-18ea1190d675,The Walt Disney Company,the-walt-disney-company,"Manager, Software Quality Engineering",2011-11-01,2016-10-01
2d6d229b-ecd4-46b7-99f6-18ea1190d675,Self-employed author,n/a,Author,2011-07-01,2011-10-01
2d6d229b-ecd4-46b7-99f6-18ea1190d675,Disney Connected and Advanced Technologies,disney-parks-experiences-products,Staff Quality Engineer,2006-12-01,2011-07-01
2d6d229b-ecd4-46b7-99f6-18ea1190d675,"Semanteme, Inc",n/a,Partner,2006-08-01,2006-12-01
2d6d229b-ecd4-46b7-99f6-18ea1190d675,Washington Mutual,jpmorganchase,Technical Specialist II,2003-10-01,2006-08-01
2d6d229b-ecd4-46b7-99f6-18ea1190d675,Vulcan,vulcan-llc,Senior Automation Engineer,2001-08-01,2003-05-01
2d6d229b-ecd4-46b7-99f6-18ea1190d675,"Qpass, Inc",qpass,"Manager, Cross-functional Testing",1999-05-01,2001-08-01
2d6d229b-ecd4-46b7-99f6-18ea1190d675,Volt Computer / Microsoft,n/a,Software Test Engineer,1997-05-01,1999-04-01
2d6d229b-ecd4-46b7-99f6-18ea1190d675,Metatec Corporation,n/a,Multimedia Producer,1995-05-01,1997-05-01
68da4dc1-d6bd-40c8-916a-98ca393d421f,Tesla,tesla-motors,Quality Control Engineer,2021-12-01,2022-01-01
68da4dc1-d6bd-40c8-916a-98ca393d421f,Cepheid,cepheid,Quality Control Specialist,2021-04-01,2021-06-01
68da4dc1-d6bd-40c8-916a-98ca393d421f,Confidential,zexxx,Embedded Engineer,2010-06-01,2015-08-01
e98a07c0-7be3-46f1-bad6-9151f571375f,"DailyPay, Inc.",dailypay-inc,Global Operations Analyst,2021-12-01,
e98a07c0-7be3-46f1-bad6-9151f571375f,AMS,weareams,Principal Insights Consultant,2016-09-01,2021-12-01
e98a07c0-7be3-46f1-bad6-9151f571375f,Concentrix,concentrix,Customer Service Representative,2015-07-01,2016-06-01
0a5311ee-017a-405e-a140-2ab8f22fd47d,Amazon,amazon,Software Development Engineer - II,2017-07-01,
0a5311ee-017a-405e-a140-2ab8f22fd47d,Morgan Stanley,morgan-stanley,Sr Software Engineer,2013-08-01,2017-05-01
0a5311ee-017a-405e-a140-2ab8f22fd47d,Fab.com,fab-com,Software Development Intern,2013-01-01,2013-06-01
0a5311ee-017a-405e-a140-2ab8f22fd47d,Saga Visions,n/a,Intern,2013-01-01,2013-01-01
0a5311ee-017a-405e-a140-2ab8f22fd47d,National Centre for Antarctic & Ocean Research,national-centre-for-antarctic-&-ocean-research,Intern,2011-05-01,2011-07-01
edcdd8ff-b27f-45e7-b5cc-92b6ca2634dd,Microsoft,microsoft,SOC Verification engineer,2020-11-01,
edcdd8ff-b27f-45e7-b5cc-92b6ca2634dd,Intel Corporation,intel-corporation,IP Delivery Manager,1997-06-01,2020-10-01
b8c02bf7-ba91-4bbc-895d-bd6863898c15,WEBTOON,webtoon,Film/TV IP Development,2021-03-01,2021-07-01
b8c02bf7-ba91-4bbc-895d-bd6863898c15,Buchwald,buchwaldtalent,Agency Intern,2020-02-01,2020-03-01
b8c02bf7-ba91-4bbc-895d-bd6863898c15,Amazon,amazon,Unscripted Production,2019-09-01,2019-12-01
b8c02bf7-ba91-4bbc-895d-bd6863898c15,HBO,hbo,Production & Post-Production,2019-06-01,2019-08-01
b8c02bf7-ba91-4bbc-895d-bd6863898c15,Carnegie Mellon University,carnegie-mellon-university,"Logistics Coordinator, Head of Event Coordination",2018-10-01,2019-04-01
b8c02bf7-ba91-4bbc-895d-bd6863898c15,The Walt Disney Company,the-walt-disney-company,Disney Media Rep,2016-05-01,2018-08-01
b8c02bf7-ba91-4bbc-895d-bd6863898c15,Entertainment Lab,entlab,Talent Management Intern,2015-02-01,2015-04-01
b8c02bf7-ba91-4bbc-895d-bd6863898c15,Office of Congressman Jerry McNerney,n/a,Congressional Intern,2014-02-01,2014-05-01
b8c02bf7-ba91-4bbc-895d-bd6863898c15,Stockton Thunder,stockton-thunder,Marketing & Sales/Administrative Assistant,2014-02-01,2014-12-01
b8c02bf7-ba91-4bbc-895d-bd6863898c15,University of the Pacific,university-of-the-pacific,MOVE Student Lead,2013-05-01,2013-11-01
b8c02bf7-ba91-4bbc-895d-bd6863898c15,Sheraton Cerritos Hotel,sheraton-cerritos-hotel,Intern,2010-12-01,2011-06-01
db67749b-2aaa-476b-95e6-ce8dceeed057,Novartis Institutes for BioMedical Research,novartis-institutes-for-biomedical-research,Portfolio Management,2014-04-01,2015-07-01
db67749b-2aaa-476b-95e6-ce8dceeed057,Novartis Institutes for BioMedical Research,novartis,Portfolio Management,2005-03-01,2014-04-01
db67749b-2aaa-476b-95e6-ce8dceeed057,"Cell Genesys, Inc",n/a,Scientist,2003-01-01,2005-01-01
db67749b-2aaa-476b-95e6-ce8dceeed057,"Genetic Therapy, Inc.",n/a,Scientist,2001-01-01,2003-01-01
db67749b-2aaa-476b-95e6-ce8dceeed057,Imperial Cancer Research Fund,n/a,Fellow,2000-07-01,2001-07-01
db67749b-2aaa-476b-95e6-ce8dceeed057,Onyx Pharmaceuticals,onyx-pharmaceuticals,Scientist,1996-01-01,2000-01-01
db67749b-2aaa-476b-95e6-ce8dceeed057,St Louis University,n/a,PhD student,1988-01-01,1994-01-01
03b6ee33-14a3-43f8-a5e7-f7e0e87c4f8d,Meta,meta,Product Sourcer,2020-05-01,
03b6ee33-14a3-43f8-a5e7-f7e0e87c4f8d,Spotify,spotify,Product Sourcer (Via Elements),2019-03-01,2020-05-01
03b6ee33-14a3-43f8-a5e7-f7e0e87c4f8d,Elements Talent Solutions,elements-talent-consultancy,Product Sourcer,2019-02-01,2020-05-01
03b6ee33-14a3-43f8-a5e7-f7e0e87c4f8d,Herman Search,qt-search,Technical Sourcer,2018-01-01,2019-02-01
03b6ee33-14a3-43f8-a5e7-f7e0e87c4f8d,Cyberteam,cyberteamuk,Technical Sourcer,2017-05-01,2017-12-01
03b6ee33-14a3-43f8-a5e7-f7e0e87c4f8d,Israel Defense Forces,israeldefenseforces,Sayeret Nachal,2014-03-01,2016-03-01
03b6ee33-14a3-43f8-a5e7-f7e0e87c4f8d,Westbourne Partners,westbourne-partners,Technical Sourcer,2010-02-01,2013-01-01
5eabfd74-fd35-4aa3-87dc-ee50358c9f02,Typeset,typeset,Founder,2018-08-01,
5eabfd74-fd35-4aa3-87dc-ee50358c9f02,I-Runway,irunway,Technical Associate,2013-07-01,2014-12-01
5eabfd74-fd35-4aa3-87dc-ee50358c9f02,Philips Innovation Campus,philips,Research Intern,2012-05-01,2012-07-01
5eabfd74-fd35-4aa3-87dc-ee50358c9f02,Bharat Petroleum Corporation Limited,bpcl,Undergraduate Intern,2011-12-01,2011-12-01
5eabfd74-fd35-4aa3-87dc-ee50358c9f02,School of Medical Science and Technology,iit-kharagpur,Research Trainee,2011-09-01,2013-04-01
5eabfd74-fd35-4aa3-87dc-ee50358c9f02,Kharagpur Finance & Marketing Group,kharagpur-finance-&-marketing-group,Vice-President,2011-04-01,2013-03-01
5eabfd74-fd35-4aa3-87dc-ee50358c9f02,IIT Kharagpur,indian-institute-of-technology-kharagpur,Undergraduate,2009-06-01,2013-05-01
78d2d55d-0be5-407b-afe0-05919e8ce2b5,Egis India Consulting Engineers Pvt Ltd.,egisindia,Architect,2019-01-01,
78d2d55d-0be5-407b-afe0-05919e8ce2b5,SYSTRA,systra,Architect,2012-06-01,2019-01-01
78d2d55d-0be5-407b-afe0-05919e8ce2b5,Kshitij Rana Architect Pvt.Ltd.,n/a,Project Architect,2009-03-01,2012-06-01
78d2d55d-0be5-407b-afe0-05919e8ce2b5,Satellier,satellier,Assistant Architect,2007-12-01,2009-03-01
78d2d55d-0be5-407b-afe0-05919e8ce2b5,Space Combine Associates,n/a,Assistant Architect,2004-09-01,2007-12-01
a58fd857-91c8-4a15-a746-76a0d60e30d4,Google,google,Software Engineer,2022-03-01,
a58fd857-91c8-4a15-a746-76a0d60e30d4,HomeX,homexco,Software Engineer II,2020-08-01,2022-02-01
a58fd857-91c8-4a15-a746-76a0d60e30d4,FOOi,fooi,Junior Developer,2018-05-01,2019-08-01
e3d1f1db-24a9-487d-9419-dc6c90936d59,AMD,amd,MTS ASIC Design Engineer at AMD,2010-10-01,
e3d1f1db-24a9-487d-9419-dc6c90936d59,Chrontel,chrontel,IC designer,2005-04-01,2010-10-01
9f0030e2-b165-4eb7-ae10-8153a5ac9d6f,Hulu,hulu,"Originals Marketing & PR, Onyx Collective Intern",2022-01-01,
9f0030e2-b165-4eb7-ae10-8153a5ac9d6f,Adobe,adobe,Campaign Marketing Manager MBA Intern - Creative Cloud,2021-06-01,2021-09-01
9f0030e2-b165-4eb7-ae10-8153a5ac9d6f,Dish Network,dish-network,Bilingual Account Executive,2017-01-01,2020-09-01
9f0030e2-b165-4eb7-ae10-8153a5ac9d6f,"NBCUniversal, Inc.",nbcuniversal-inc-,Marketing Specialist,2015-04-01,2015-12-01
9f0030e2-b165-4eb7-ae10-8153a5ac9d6f,Univision Communications Inc.,univision,"Manager, Distribution Marketing Services",2014-02-01,2014-12-01
9f0030e2-b165-4eb7-ae10-8153a5ac9d6f,"NBCUniversal, Inc.",nbcuniversal-inc-,"Coordinator, Partner Marketing",2013-02-01,2014-02-01
befeb521-f3a4-43b7-92e3-a0b74dcb55c8,Logseq,logseq,Senior Product Designer,2022-02-01,
befeb521-f3a4-43b7-92e3-a0b74dcb55c8,CallOne GmbH,callone-gmbh,Designer,2020-01-01,2021-10-01
befeb521-f3a4-43b7-92e3-a0b74dcb55c8,Jodel App,jodel-app,Product Designer,2015-02-01,2019-12-01
befeb521-f3a4-43b7-92e3-a0b74dcb55c8,Kiron University,kiron-ngo,Designer (Volunteer),2015-01-01,2015-10-01
ffa4c204-db5a-4657-b411-0ae60317635d,Amazon,amazon,Amazon Business - Marketing Manager,2019-04-01,
ffa4c204-db5a-4657-b411-0ae60317635d,Red Bull,red-bull,Student Brand Manager,2017-04-01,2018-10-01
2c2396ad-901f-4f1d-ac06-e8a1e23cf50f,Yellow Card App,yellowcardapp,Legal Counsel,2021-09-01,
2c2396ad-901f-4f1d-ac06-e8a1e23cf50f,SCP GLOBAL AFRICA IP,n/a,IP Consultant,2011-11-01,
2c2396ad-901f-4f1d-ac06-e8a1e23cf50f,Feh and Partners Law Firm,n/a,Associate,2011-01-01,
193b02e9-5beb-474a-8bc7-869a6a7a832d,Genentech,genentech,Sr. Financial Analyst,2014-01-01,
193b02e9-5beb-474a-8bc7-869a6a7a832d,Onyx Pharmaceuticals,onyx-pharmaceuticals,Senior Accountant,2011-01-01,2014-04-01
193b02e9-5beb-474a-8bc7-869a6a7a832d,Ernst & Young,ernstandyoung,Assurance Associate,2008-01-01,2010-07-01
193b02e9-5beb-474a-8bc7-869a6a7a832d,Wells Fargo Bank,wellsfargo,Teller,2006-08-01,2007-09-01
a292842c-475e-4b4f-9671-fb09536c472e,Foundation for Teaching Economics,foundation-for-teaching-economics,Summer Camp Counselor,2022-06-01,
a292842c-475e-4b4f-9671-fb09536c472e,Intel Corporation,intel-corporation,Sales and Marketing Intern at Intel (Battle Dome),2022-05-01,
a292842c-475e-4b4f-9671-fb09536c472e,Gauntlet Consulting at Berkeley,gauntlet-consulting-at-berkeley,Consultant,2022-01-01,
a292842c-475e-4b4f-9671-fb09536c472e,Foundation for Teaching Economics,foundation-for-teaching-economics,Summer Camp Counselor,2021-06-01,2021-07-01
a292842c-475e-4b4f-9671-fb09536c472e,CAM Educational Service,cam-educational-service,Business Development Strategist,2021-01-01,2021-08-01
a292842c-475e-4b4f-9671-fb09536c472e,SportsHi,joinbreakthru,High School Sports Marketing Ambassador,2020-12-01,2021-04-01
a292842c-475e-4b4f-9671-fb09536c472e,UC berkeley Fall Program for Freshman,n/a,Social Media Ambassador,2020-08-01,
a292842c-475e-4b4f-9671-fb09536c472e,"University of California, Berkeley RCSA",n/a,Media and Marketing Committee Member,2020-08-01,2021-05-01
a292842c-475e-4b4f-9671-fb09536c472e,"University of California, Berkeley",uc-berkeley,Operations Chair for RCSA senate,2020-08-01,
a292842c-475e-4b4f-9671-fb09536c472e,eBay for Business,ebay-for-business,Founder/General Manager (Ebay Seller),2019-09-01,
a292842c-475e-4b4f-9671-fb09536c472e,New Kinpo Group,new-kinpo-group,Business Management Rotational Intern (Summer Internship) (CalComp Division),2018-05-01,2018-08-01
a292842c-475e-4b4f-9671-fb09536c472e,Asian Box,asian-box,Lead Cashier,2017-12-01,2018-08-01
a292842c-475e-4b4f-9671-fb09536c472e,SiVi Camp Silicon Valley Business Institute,n/a,Marketing Internship,2017-05-01,2017-08-01
af148c2f-50a5-4f1e-b47e-6f5752ec56c8,Vicarious,vicarious-ai,Robotic System Software Engineer,2022-01-01,
af148c2f-50a5-4f1e-b47e-6f5752ec56c8,MathWorks,the-mathworks_2,Software Engineer Intern,2021-05-01,2021-09-01
af148c2f-50a5-4f1e-b47e-6f5752ec56c8,Northeastern University,northeastern-university,Research Assistant (Silicon Synapse Lab),2017-08-01,2021-05-01
af148c2f-50a5-4f1e-b47e-6f5752ec56c8,Electrolux,electrolux,Product Care Engineer,2017-01-01,2017-07-01
af148c2f-50a5-4f1e-b47e-6f5752ec56c8,TLC Electronics Inc.,tlc-electronics-inc.,Engineering Intern,2016-05-01,2016-08-01
af148c2f-50a5-4f1e-b47e-6f5752ec56c8,Hutchinson Technology Inc.,hti,Engineering Co-op,2015-01-01,2015-08-01
af148c2f-50a5-4f1e-b47e-6f5752ec56c8,University Chronicle,university-chronicle,Visuals Editor,2013-11-01,2014-11-01
af148c2f-50a5-4f1e-b47e-6f5752ec56c8,St. Cloud State University,st.-cloud-state-university,Community Advisor,2013-02-01,2014-12-01
58c119eb-20b9-4fc8-8b47-90ffa25bcb10,Grid Dynamics,grid-dynamics,DevOps Engineer,2019-11-01,
58c119eb-20b9-4fc8-8b47-90ffa25bcb10,GoDaddy,godaddy,Systems Engineer,2019-02-01,2019-11-01
58c119eb-20b9-4fc8-8b47-90ffa25bcb10,EPAM Systems,n/a,Systems Engineer,2017-06-01,2019-02-01
58c119eb-20b9-4fc8-8b47-90ffa25bcb10,SoftServe Business Systems,softservebs,System administrator,2014-07-01,2017-06-01
58c119eb-20b9-4fc8-8b47-90ffa25bcb10,Universal Cargo Trans,n/a,System administrator,2010-09-01,2014-07-01
58c119eb-20b9-4fc8-8b47-90ffa25bcb10,IMEX,n/a,System administrator,2008-01-01,2010-01-01
58c119eb-20b9-4fc8-8b47-90ffa25bcb10,mns,n/a,Ministry of Emergency Situations,2002-09-01,2008-01-01
8b5728db-bb7b-48d7-b17e-8a635069aaf4,AppDirect,appdirect,Associate Customer Success Manager,2021-04-01,
8b5728db-bb7b-48d7-b17e-8a635069aaf4,SV Academy,svacademy,Customer Success Apprentice,2021-03-01,2021-03-01
8b5728db-bb7b-48d7-b17e-8a635069aaf4,Reynolds American Inc.,reynoldsamericaninc,Territory Manager,2009-01-01,2021-03-01
56ac9030-5aa5-49cc-ad6b-84851147d3f1,Microsoft,microsoft,Software Engineer,2021-05-01,
56ac9030-5aa5-49cc-ad6b-84851147d3f1,Amadeus Labs,amadeuslabsind,Senior Software Engineer,2017-07-01,2021-05-01
56ac9030-5aa5-49cc-ad6b-84851147d3f1,Amadeus Labs,amadeuslabsind,Intern,2017-01-01,2017-05-01
f87e23e7-c9a8-4830-8ada-3fb1f7801f02,Apple,apple,"Technical Account Manager, Podcasts Operations",2008-05-01,
f87e23e7-c9a8-4830-8ada-3fb1f7801f02,Tents & Castles,tents-&-castles,Project Manager,2005-07-01,2008-09-01
f87e23e7-c9a8-4830-8ada-3fb1f7801f02,Bautec GmbH & Co. KG,n/a,Project Designer,2004-01-01,2006-01-01
f87e23e7-c9a8-4830-8ada-3fb1f7801f02,Self-employed,n/a,Architecture Consultant,2002-07-01,2005-06-01
f87e23e7-c9a8-4830-8ada-3fb1f7801f02,Schie 2.0,n/a,Design Researcher,2001-10-01,2002-06-01
f87e23e7-c9a8-4830-8ada-3fb1f7801f02,University of Stuttgart,universit%C3%A4t-stuttgart,Teaching Assistant,1998-10-01,1999-09-01
d8c0542b-e268-4ca8-bd25-321b240b2eb8,Red Hat,red-hat,Software Engineer,2012-06-01,
d8c0542b-e268-4ca8-bd25-321b240b2eb8,Emulex,emulex,Design Verification and Test,2011-08-01,2012-06-01
ca18afa5-0bc9-43be-940a-4f215aca3cd7,Qualtrics,qualtrics,Principal Software Engineer,2017-09-01,
ca18afa5-0bc9-43be-940a-4f215aca3cd7,Tableau Software,tableau-software,Staff Software Engineer,2012-11-01,2017-08-01
ca18afa5-0bc9-43be-940a-4f215aca3cd7,Amazon.com,amazon,Software Development Engineer,2009-06-01,2012-11-01
ca18afa5-0bc9-43be-940a-4f215aca3cd7,Microsoft,microsoft,Software Development Engineer Test,2005-10-01,2009-05-01
ca18afa5-0bc9-43be-940a-4f215aca3cd7,CR2,cr2,Programmer,2003-05-01,2004-08-01
624cebd9-c5a7-4012-b659-80004af254f7,ServiceNow,servicenow,Transformation Director - UK Public Sector,2020-04-01,
624cebd9-c5a7-4012-b659-80004af254f7,Quorum Cyber,quorum-cyber,Non ExecDirector,2016-04-01,
624cebd9-c5a7-4012-b659-80004af254f7,CLOUDFIRE SERVICES LIMITED,cloudfire-services-limited,Director,2015-12-01,
1343b29a-f2d1-448a-9fb8-9736ab46b7ff,Microsoft,microsoft,Software Engineer,2013-04-01,
1343b29a-f2d1-448a-9fb8-9736ab46b7ff,Avue Technologies Corporation,avue-technologies-corporation,Software and Web Developer Intern,2012-01-01,2013-01-01
ea0404b7-7115-4e1e-b37d-627b539fafee,Monie,moniebank,Advisor,2020-04-01,
ea0404b7-7115-4e1e-b37d-627b539fafee,CompleteFlow,completeflow,CEO,2019-11-01,2021-05-01
ea0404b7-7115-4e1e-b37d-627b539fafee,Mythx (ConsenSys),consensus-systems-consensys-,Advisor,2018-07-01,
ea0404b7-7115-4e1e-b37d-627b539fafee,Homebox,homeboxuk,Advisor,2017-01-01,
ea0404b7-7115-4e1e-b37d-627b539fafee,Dataseed,dataseed,Founder and CEO,2012-07-01,2015-10-01
ea0404b7-7115-4e1e-b37d-627b539fafee,Atchai Digital,atchai-digital,Founder and CTO,2010-08-01,
ea0404b7-7115-4e1e-b37d-627b539fafee,Brightlemon,brightlemon-london,Head of Technology,2010-01-01,2010-07-01
ea0404b7-7115-4e1e-b37d-627b539fafee,OpenCircle,n/a,CTO,2009-08-01,2010-08-01
ea0404b7-7115-4e1e-b37d-627b539fafee,BBC / Magazine Services,n/a,Technical Lead,2008-12-01,2009-04-01
ea0404b7-7115-4e1e-b37d-627b539fafee,Enable Interactive,enable-interactive,Lead Developer,2007-01-01,2007-12-01
ea0404b7-7115-4e1e-b37d-627b539fafee,Various companies,n/a,Consultant / Developer / Trainer,2003-10-01,2009-04-01
fc4025fd-924a-4733-9c20-56b574a731a0,Infoblox,infoblox,Senior Technical Engineer,2013-07-01,
fc4025fd-924a-4733-9c20-56b574a731a0,Genpact,genpact,Network Administrator,2005-10-01,2012-03-01
44a4d7fe-ed9b-490e-8eaf-b0e225853ecf,DocuSign,docusign,Software Development Engineer In Test,2020-05-01,
44a4d7fe-ed9b-490e-8eaf-b0e225853ecf,Comcast,n/a,Automation Developer,2017-06-01,2019-06-01
98ed41e8-95bc-4336-a7fe-c938be986806,Impress,smile2impress,Chief Product Officer,2021-03-01,
98ed41e8-95bc-4336-a7fe-c938be986806,Vueling,vueling-airlines,Head of Transformation,2014-02-01,2021-03-01
dabfa492-70bb-4561-9c1b-ae4a3bc4ab25,Aaron's Tech,aarons-tech,Software Engineer,2019-02-01,
dabfa492-70bb-4561-9c1b-ae4a3bc4ab25,Apple,apple,Software Engineer,2014-08-01,2018-11-01
dabfa492-70bb-4561-9c1b-ae4a3bc4ab25,Youth Villages,youth-villages,Staff Recruiter,2008-06-01,2012-06-01
dabfa492-70bb-4561-9c1b-ae4a3bc4ab25,Youth Villages,youth-villages,Summer Residential Intern,2007-06-01,2007-08-01
f960044a-48a6-49ae-b834-f65d78be2f1e,Dynatrace,dynatrace,Sales Development Representative,2022-03-01,
f960044a-48a6-49ae-b834-f65d78be2f1e,Grill'd Healthy Burgers,grill%27d-pty-ltd,Restaurant Manager,2016-10-01,2022-03-01
d630b973-efcd-4a18-b91f-2bef84864ef0,Google,google,Software Engineer,,
a0ed9791-91e3-4797-8c69-1fcba815af19,PayPal,paypal,Software Engineer 3,2020-09-01,
a0ed9791-91e3-4797-8c69-1fcba815af19,Yatra Online Pvt Ltd,yatra-online-pvt-ltd,Software Engineer,2018-08-01,2020-09-01
a0ed9791-91e3-4797-8c69-1fcba815af19,HARMAN India,harmanindia,Software Engineer,2015-06-01,2018-08-01
a0ed9791-91e3-4797-8c69-1fcba815af19,Symphony Teleca,symphony-teleca,Project Trainee,2015-01-01,2015-06-01
ab5b8179-3166-4dd8-bfbb-e79245e97903,UiPath,uipath,Senior Director,2021-11-01,
6c1f0097-c1b9-4163-b55a-8f094a492d5a,Microsoft,microsoft,Chief Architect,2021-12-01,
6c1f0097-c1b9-4163-b55a-8f094a492d5a,Microsoft,microsoft,Cloud Solution Architect,2015-11-01,
6c1f0097-c1b9-4163-b55a-8f094a492d5a,SBA,n/a,Ops manager,2015-01-01,2015-01-01
6c1f0097-c1b9-4163-b55a-8f094a492d5a,1901 Group,1901-group,Sr. Microsoft Systems Engineer,2014-05-01,2015-11-01
6c1f0097-c1b9-4163-b55a-8f094a492d5a,Lockheed Martin,lockheed-martin,Systems Engineer,2012-09-01,2014-05-01
6c1f0097-c1b9-4163-b55a-8f094a492d5a,The Experts,the-experts,Systems Engineer,2010-05-01,2012-09-01
6c1f0097-c1b9-4163-b55a-8f094a492d5a,CSC,csc,Systems Engineer,2008-11-01,2010-05-01
a26ee29a-21f4-4be9-adcf-606888cc2c8c,Infostretch,infostretch,Head Of Global Sales,2009-04-01,
